19,1,2017,05:55:00,PM,7.8,126.71,038,2.1,029 km N 33° E of Baganga,Davao Oriental
19,1,2017,05:47:00,PM,9.81,122.4,036,2.6,006 km N 11° W of Sipalay,Negros Occidental
19,1,2017,01:43:00,PM,6.6,125.88,001,2.0,023 km S 75° W of Governor Generoso,Davao Oriental
19,1,2017,11:42:00,AM,20.99,120.24,009,3.1,169 km N 83° W of Itbayat,Batanes
19,1,2017,03:43:00,AM,6.49,126.92,044,2.6,081 km S 40° E of Tarragona,Davao Oriental
19,1,2017,01:04:00,AM,6.15,125.52,062,3.3,031 km S 19° W of Malita,Davao Occidental
18,1,2017,09:56:00,PM,16.99,119.72,032,2.0,018 km N 89° W of Dasol,Pangasinan
18,1,2017,09:21:00,PM,11.39,122.15,006,2.3,019 km S 59° W of Libacao,Aklan
18,1,2017,04:39:00,PM,16.87,119.93,027,2.3,053 km N 04° E of Bolinao,Pangasinan
18,1,2017,01:42:00,PM,11.53,124.22,012,3.2,020 km S 79° W of Naval,Biliran
18,1,2017,11:32:00,AM,8.73,125.56,052,2.5,012 km N 55° W of Esperanza,Agusan del Sur
18,1,2017,09:33:00,AM,16.8,121.61,002,2.2,009 km S 15° E of San Mateo,Isabela
18,1,2017,06:02:00,AM,12.66,123.56,013,3.0,013 km N 83° W of Monreal,Masbate
18,1,2017,05:37:00,AM,9.28,126.02,019,3.5,006 km N 04° E of Carmen,Surigao del Sur
18,1,2017,05:22:00,AM,6.74,126.46,018,2.5,034 km S 02° E of Tarragona,Davao Oriental
18,1,2017,03:34:00,AM,15.48,121.93,006,3.4,050 km S 51° E of Baler,Aurora
18,1,2017,03:05:00,AM,3.88,126.54,007,3.0,208 km S 35° E of Sarangani,Davao Occidental
18,1,2017,02:07:00,AM,12.34,124.6,016,2.4,019 km S 13° W of Catarman,Northern Samar
18,1,2017,02:00:00,AM,7.9,124.64,001,2.4,011 km N 08° W of Bumbaran,Lanao del Sur
18,1,2017,01:26:00,AM,6.74,126.51,115,2.4,034 km S 11° E of Tarragona,Davao Oriental
18,1,2017,01:20:00,AM,6.87,124.42,033,2.0,006 km N 72° W of Maganoy,Shariff Aguak; Maguindanao
18,1,2017,12:32:00,AM,17.7,120.28,028,2.0,014 km N 71° W of Santo Domingo,Ilocos Sur
17,1,2017,11:49:00,PM,10.06,123.13,024,1.8,012 km N 38° W of Jimalalud,Negros Oriental
17,1,2017,11:11:00,PM,5.07,126.25,005,2.2,095 km S 65° E of Sarangani,Davao Occidental
17,1,2017,09:52:00,PM,17.67,120.69,028,2.3,001 km S 48° E of La Paz,Abra
17,1,2017,07:33:00,PM,4.44,125.88,003,2.1,119 km S 22° E of Sarangani,Davao Occidental
17,1,2017,06:09:00,PM,16.27,122.36,017,2.2,021 km S 48° E of Dilasag,Aurora
17,1,2017,05:30:00,PM,10.18,125.12,017,1.9,013 km N 79° E of Malitbog,Southern Leyte
17,1,2017,05:03:00,PM,9.57,122.56,030,2.2,007 km N 81° E of Hinoba - an,Negros Occidental
17,1,2017,02:42:00,PM,10.24,124.86,011,2.0,021 km S 39° W of Sogod,Southern Leyte
17,1,2017,02:13:00,PM,11.14,124.32,011,1.8,035 km N 75° E of Bogo,Cebu
17,1,2017,01:15:00,PM,7.5,123.62,002,2.7,034 km N 79° E of Pitogo,Sugbay; Zamboanga del Sur
17,1,2017,09:13:00,AM,8.6,125.9,001,2.8,003 km N 30° W of Prosperidad,Agusan del Sur
17,1,2017,08:07:00,AM,13.88,120.52,166,2.8,013 km N 69° W of Calatagan,Batangas
17,1,2017,05:05:00,AM,9.85,124.31,031,2.1,003 km N 69° W of Pilar,Bohol
17,1,2017,12:45:00,AM,8.59,125.95,002,2.6,005 km N 63° E of Prosperidad,Agusan del Sur
16,1,2017,11:31:00,PM,6.44,126.93,086,2.9,086 km S 39° E of Tarragona,Davao Oriental
16,1,2017,10:38:00,PM,19.09,121.27,011,2.9,029 km S 44° W of Calayan,Cagayan
16,1,2017,08:17:00,PM,9.41,123.04,012,2.0,012 km S 40° W of Pamplona,Negros Oriental
16,1,2017,07:36:00,PM,13.48,125.59,049,3.4,116 km N 27° E of Palapag,Northern Samar
16,1,2017,07:32:00,PM,9.21,125.5,019,2.4,005 km N 52° W of Tubay,Agusan del Norte
16,1,2017,06:16:00,PM,14.93,120.01,045,2.0,009 km S 79° W of San Antonio,Zambales
16,1,2017,12:07:00,PM,14.12,123.36,002,2.6,044 km N 90° E of Daet,Camarines Norte
16,1,2017,05:40:00,AM,7.68,125.69,018,2.3,015 km N 26° E of Kapalong,Davao del Norte
16,1,2017,03:19:00,AM,13.52,124.12,036,2.1,014 km S 59° W of Virac,Catanduanes
16,1,2017,01:34:00,AM,12.01,125.92,009,2.9,048 km S 87° E of Dolores,Eastern Samar
16,1,2017,12:25:00,AM,5.21,126.41,107,3.3,106 km S 77° E of Sarangani,Davao Occidental
15,1,2017,10:31:00,PM,17.95,122.46,018,2.4,061 km S 55° E of Gonzaga,Cagayan
15,1,2017,08:53:00,PM,10.02,124.24,020,2.1,009 km N 15° E of Danao,Bohol
15,1,2017,05:42:00,PM,7.54,125.75,003,2.6,002 km N 81° W of Asuncion,Saug; Davao del Norte
15,1,2017,05:04:00,PM,13.48,119.98,007,3.2,040 km S 48° W of Looc,Occidental Mindoro
15,1,2017,02:24:00,PM,6.08,126.37,012,2.3,071 km S 28° E of Governor Generoso,Davao Oriental
15,1,2017,07:58:00,AM,14.91,120.11,072,2.1,005 km S 29° E of San Antonio,Zambales
15,1,2017,05:00:00,AM,11.72,125.35,016,2.8,012 km S 71° W of San Juilan,Eastern Samar
15,1,2017,03:47:00,AM,17.38,122.45,058,2.0,017 km N 69° E of Divilacan,Isabela
15,1,2017,02:19:00,AM,9.58,125.61,027,2.8,005 km N 58° E of Tubod,Surigao del Norte
15,1,2017,01:12:00,AM,9.04,126.28,022,2.0,006 km N 70° E of Tago,Surigao del Sur
15,1,2017,01:11:00,AM,13.51,120.49,045,3.0,011 km N 14° E of Paluan,Occidental Mindoro
15,1,2017,12:57:00,AM,10.54,125.47,093,2.7,023 km N 30° W of Loreto,Dinagat
14,1,2017,04:06:00,PM,18.92,120.82,022,2.6,038 km N 05° E of Pagudpud,Ilocos Norte
14,1,2017,02:35:00,PM,9.83,123.95,002,3.7,006 km N 11° W of Balilihan,Bohol
14,1,2017,01:50:00,PM,15.96,119.76,033,2.4,015 km S 45° W of Burgos,Pangasinan
14,1,2017,01:37:00,PM,18.28,121.01,019,3.6,003 km N 45° W of Bayag,Calanasan; Apayao
14,1,2017,12:35:00,PM,7.54,126.47,015,2.5,010 km S 67° W of Banganga,Davao Oriental
14,1,2017,12:31:00,PM,13.64,120.56,102,3.2,022 km S 21° W of Calatagan,Batangas
14,1,2017,06:40:00,AM,14.02,120.42,143,1.5,023 km S 73° W of Nasugbu,Batangas
14,1,2017,06:02:00,AM,10.36,125.27,001,3.0,003 km N 85° E of Hinundayan,Southern Leyte
14,1,2017,05:38:00,AM,10.13,126.03,007,3.1,012 km N 04° W of Santa Monica,Sapao; Surigao del Norte
14,1,2017,04:20:00,AM,8.16,123.41,017,2.7,008 km N 89° E of Dumingag,Zamboanga del Sur
14,1,2017,12:13:00,AM,10.19,125.49,031,2.2,004 km S 83° W of Libjo,Albor; Surigao del Norte
13,1,2017,11:40:00,PM,8.51,123.04,019,2.3,006 km S 78° W of Manukan,Zamboanga del Norte
13,1,2017,11:23:00,PM,14.51,119.84,010,2.7,056 km S 29° W of San Antonio,Zambales
13,1,2017,06:47:00,PM,10.11,126.45,009,3.0,043 km N 77° E of Burgos,Surigao del Norte
13,1,2017,06:09:00,PM,15.11,119.71,026,2.3,038 km S 50° W of Iba,Zambales
13,1,2017,04:49:00,PM,5.87,125.17,019,2.0,005 km N 21° W of Glan,Sarangani
13,1,2017,02:03:00,PM,9.81,122.55,009,3.3,005 km S 89° W of Candoni,Negros Occidental
